id,title,context,question,answers
6355377-11-0,프랑스_축구_국가대표팀의_역사,"불가리아전 패배 이후, 프랑스는 폴란드에게도 1-3으로 패하였다. 이탈리아를 상대로 또다시 패배를 맛본 후, 프랑스는 1964년 유러피언 네이션스컵 예선전에 참가하였다. 예선전에서, 프랑스는 잉글랜드와 격돌하였다. 1차전은 셰필드의 힐스버러 스타디움에서 열렸는데, 프랑스는 1-1로 비겼고, 2차전에서는 뤼시앙 코수와 위스니에스키가 각각 2골씩 성공시킨 덕에 5-2로 이겼다. 그 다음 라운드에서, 프랑스는 불가리아를 만났다. 소피아에서 불가리아에게 0-1로 승리를 내주었으나, 파리에서 열린 2차전에서 3-1로 이겨 합계 3-2로 다음 라운드에서 헝가리를 맞이하게 되었다. 스타드 올랭피크 이브-뒤-마누아르에서 열린 1차전에서, 프랑스는 1-3으로 패하였고, 코수가 0-3 상황에서 득점해 영패를 면하였다. 비록 프랑스는 2차전에서 귀화한 국가대표 선수인 네스토르 콩뱅의 선제골로 앞서나갔으나, 2차전도 헝가리에게 내주었다. 헝가리전 패배로 인해 프랑스는 또다시 주요 대회 본선행에 실패하였다.",불가리아전에서 진 이후 프랑스는 어느 나라에게 졌는가?,"{'text': ['폴란드'], 'answer_start': [18]}"
6520922-19-2,아우구스투스,"악티움 해전에서 안토니우스와 클레오파트라를 물리친 후에 옥타비아누스는 비공식적이지만 로마 공화정의 최고 권력자가 되었다. 아직 로마는 형식상으로는 공화정이었고 로마 시민은 군주제와 독재라면 진저리를 쳤기 때문에 옥타비아누스는 서두르지 않고 원로원과 로마 시민이 원하는 것들을 맞춰가며 차근차근 권력을 손에 넣었다. 옥타비아누스는 기원전 31년부터 8년간 해마다 집정관의 자리를 맡았다. 그중 기원전 28년과 기원전 27년은 아그리파가 동료 집정관이었다. 기원전 27년에 옥타비아누스는 내전이 종결되었으므로 자신에게 위임된 비정규적 특권을 원로원과 로마 시민에게 반납한다고 선언하였다. 이로써 로마는 다시 명목상으로는 이전의 공화정 시절의 정치 체제로 회귀한 것처럼 보였다. 로마 원로원은 옥타비아누스에게 “존엄한 자”라는 뜻의 ""아우구스투스""라는 칭호를 수여한다.",로마 원로원이 수여한 아우구스투스의 뜻은?,"{'text': ['존엄한 자'], 'answer_start': [395]}"
6569379-0-1,핀과_제이크의_어드벤처_타임_(시즌_2),"두 번째 시즌의 첫 번째 에피소드인 〈It Came from the Nightosphere〉는 200만 1천 명의 시청자 수를 기록했다. 지난 시즌의 첫 방영에 비해서는 감소했지만, 마지막 방영에 비해서는 소폭 상승을 보인 것이다. 이 시즌은 2011년 5월 9일에 〈Heat Signature〉를 끝으로 막을 내렸다. 197만 5천 명을 기록하면서 지난 시즌 마지막 에피소드에 비해 상승을 기록했다. 원래 클리프행어로 만들어진 〈Mortal Folly〉와 〈Mortal Recoil〉로 시즌을 마칠 예정이었지만 방영 계획의 문제로 〈Heat Signature〉가 제일 마지막으로 방영되었다. 2011년에 《어드벤처 타임》은 애니 상의 후보에, 에피소드 〈It Came from the Nightosphere〉는 프라임타임 에미상 ‘뛰어난 단편 애니메이션 프로그램’의 후보에 올랐지만 둘 다 수상에는 실패하였다.",두 번째 시즌의 마지막 방송은 언제 막을 내렸을까?,"{'text': ['2011년 5월 9일'], 'answer_start': [136]}"
6470455-1-1,C4_식물,"C4 식물은 일반적인 식물인 C3 식물에 비해, 발달된 유관속초 세포가 있으며 엽록체가 다수 존재한다. 이 때문에 C3 식물의 캘빈-벤슨 회로는 엽육 세포에 있는 데 비하여 C4 식물은 유관속초 세포에 있다. C3 식물은 CO2를 고정하는 데 RubisCO를 이용하지만 C4 식물은 PEPC를 이용한다. C4 식물의 이러한 차이는 광호흡을 줄여줘 광합성에 유리하게 작용한다. 보통 C3 식물의 CO2 보상점은 40~100 ppm이지만, 고온이 되면 상승하여 보상점이 대기 중의 CO2 농도(350 ppm)에 가까워진다. 이 때문에 고온에서 C3 식물은 성장 속도가 제한될 가능성이 높아진다. 반면, C4 식물의 CO2 보상점은 2~5 ppm으로 온도가 높아져도 보상점이 C3만큼 급격히 증가하지는 않는다.","C4식물은 일반적인 식물에 비해 발달된 유관속초 세포와 엽록체가 다수 존재하므로, C4 식물의 캘빈-벤슨 회로는 어디에 있는가?","{'text': ['유관속초 세포'], 'answer_start': [104]}"
6587522-0-0,영국,"그레이트 브리튼 북아일랜드 연합왕국(-聯合王國, 영어: United Kingdom of Great Britain and Northern Ireland 유나이티드 킹덤 오브 그레이트 브리튼 앤 노던 아일랜드, 문화어: 대브리텐 및 북아일랜드 련합왕국), 약칭 브리튼(영어: Britain) 또는 연합왕국(聯合王國, 영어: United Kingdom 유나이티드 킹덤, UK) 혹은 영국(英國)은 유럽 북서부 해안의 브리튼 제도에 위치한 주권국이자 섬나라로, 북해, 영국 해협, 아일랜드 해 및 대서양에 접하여 있으며 그레이트 브리튼 섬의 잉글랜드, 스코틀랜드, 웨일스 및 아일랜드 섬 북부의 북아일랜드로 네 개의 구성국으로 이루어져 있는 연합국가이다. 수도는 런던이고 연합국의 구성을 이루는 각 나라들은 자치권을 보장받고 있다. 스코틀랜드, 웨일스, 북아일랜드의 수도는 각각 에든버러, 카디프, 벨파스트이다.",영국이 위치한 유럽 북서부 해안의 제도는?,"{'text': ['브리튼 제도'], 'answer_start': [230]}"
6545881-12-1,이우,"1970년 4월 10일에 재일본대한민국거류민단 히로시마 현 본부에 의해 ‘한국인 원폭 희생자 위령비’가 건립되었다. 히로시마 시의 반대로 위령비의 히로시마 평화기념공원 내 건립이 어려워지자 이우가 피폭을 당한 후 발견된 장소였던 히로시마 혼가와의 아이오이 교 근처에 세워졌다. 위령비의 전면에 ‘한국인 원폭 희생자 위령비’와 함께 ‘이우공 전하 외 2만여 영위’라는 문구가 적혀있고, 뒷면의 비문에는 ‘나라 잃은 왕손이기에 남모를 설움과 고난이 한층 더 했던 이우공 전하를 비롯하여 … 이우공 전하 외 무고한 동포 2만여 위 …’라는 문구가 새겨졌다. 1999년 7월 21일에 위령비는 히로시마 평화기념공원 안으로 이전되었다.",히로시마 현 '한국인 원폭 희생자 위령비'가 건립된 해는?,"{'text': ['1970년 4월 10일'], 'answer_start': [0]}"
6518864-0-2,수학_귀신,"다섯 번째 밤에 그는 사막을 헤매다가 수학 귀신을 만나 야자수 열매로 삼각형 숫자를 배운다. 여섯 번째 밤에는 갈색과 흰색 토끼가 번식하면서 늘어나는 과정을 통해 자연 속에서 피보나치 수를 배운다. 이때부터 로베르트의 엄마는 로베르트가 수학에 대한 흥미를 가지게 된 것을 보고 놀라워 했고, 이후로 로베르트는 수학 귀신을 만나기 위해 평소보다 더 일찍 잠이 든다. 일곱 번째 밤에 로베르트는 텅 빈 흰 방에서 수학 귀신과 함께 파스칼의 삼각형을 배운다. 여덟 번째 밤에 로베르트는 그가 다니던 학교 교실로 오게 된다. 수학 귀신은 교실에서 아이들의 자리를 여러가지 방법으로 배정해주면서 로베르트에게 순열과 쾅(팩토리얼)을 가르쳐준다.",여덟 번째 밤에 수학 귀신이 로베르트에게 가르쳐준 것은?,"{'text': ['순열과 쾅(팩토리얼)'], 'answer_start': [335]}"
6656709-6-2,교황,"7세기에 들어서면서 유럽의 왕족 및 귀족들은 자신들이 지배하는 영지 안에 성당을 세우고 교황의 승인 없이 성직자를 자기 마음대로 임명하거나 사임시키는 것이 일반적인 관행이 되었다. 세속 통치자들의 비호와 간섭을 받으면서 교회의 권위는 갈수록 약해지고 성직자들의 기강은 문란해졌다. 이러한 악습은 세속 통치자들에 의해 고위 성직자들이 자주 공직에 등용되면서 널리 확산되었다. 900년부터 1050년에 걸친 이러한 잘못된 관행과 부패를 바로잡기 위해서 클뤼니 수도원을 중심으로 한 교회 개혁 추진 움직임이 일어나기 시작했다. 이러한 운동은 곧 유럽 전역으로 널리 확산되었다. 이러한 교회 개혁 운동은 1073년 교황 그레고리오 7세가 선출되면서 탄력을 받게 되었다. 그레고리오 7세는 자신의 이름을 딴 그레고리오 개혁이라고 불리는 일련의 조치를 취하였는데, 여기에는 성직매매와 세속 권력의 교회 문제 개입을 방지하고 금욕적 규율을 비롯한 교회 조직의 대대적인 혁신 내용이 포함되어 있었다. 결국 교황과 신성 로마 제국 황제 간에 성직 서임권 문제를 놓고 치열하게 다툼이 벌이지다가 1122년 교황 갈리스토 2세와 하인리히 5세 황제가 보름스 협약을 체결하면서 비로소 진정되었다. 이 협약은 성직자의 세속적인 지위와 종교적인 측면을 엄격히 구분했고, 황제가 성직 서임권을 포기한 대신 주교 후보가 여러 명이어서 의견이 통일되지 못할 경우 황제가 결정할 수 있는 권한을 부여했다. 그리고 황제로부터 세속 재산과 속권을 부여받은 주교는 황제의 봉신으로서 그에게 충성을 맹세할 의무를 갖게 했다. 이로써 교황은 성직 서임권을 보장받는 대신 황제는 주교에게 세속적인 직책을 수여할 권리를 인정받았다. 이후 교황 알렉산데르 3세는 교회법 제정을 통하여 교회 쇄신을 이끌어냈다.",교회법을 개정하여 교회 쇄신을 유도했던 교황의 이름은?,"{'text': ['알렉산데르 3세'], 'answer_start': [839]}"
6492782-19-1,디스_워_오브_마인,"차량 정비소가 있는 패턴에만 있다. 화가로 추정되는 중립 민간인 노숙자 NPC가 1명 있고 음식을 구걸하는데, 종류에 상관 없이 음식을 주면 지하에 숨겨진 물품더미의 존재를 알려주고 사기가 올라간다. 노숙자가 알려준 물품더미에서 보석과 알콜을 각각 1개씩 얻을 수 있다. 돕지 않으면 몇 차례 방문 뒤 결국 노숙자는 굶어죽어 그 시체를 가져올 수 있다. 노숙자가 나타난 뒤 누군가를 찾아 헤매는 사람이 오는 이벤트가 확률적으로 발생한다. 노숙자는 죽였을 때 얻을 수 있는 아이템이 가치가 높지 않기 때문에 되도록 돕는 것이 낫다. 간혹 노숙자에게 음식을 줬을 때, 노숙자가 감사 인사와 함께 따라오라고 하는데, 이 때 따라가면 중간에 멈추고 혼자 돌아가는 경우가 있는데, 버그로 추정된다. 식량과 의약품은 없지만 각종 재료와 부품이 매우 많이 소장되어 있다. 보리스, 마르코와 같이 수집에 능한 생존자를 활용해 몇 번씩 방문하면서 최대한 많은 양을 확보하는 것이 좋다. 반면 식량, 의약품 등을 구하기 위해 약탈에 의존해야하는 다소 안정성이 떨어지는 조합의 경우 큰 이득을 가져오지는 못한다.",디스워오브마인에서 노숙자를 도와주면 보석과 무엇을 각각 한 개씩 얻을 수 있는가?,"{'text': ['알콜'], 'answer_start': [132]}"
5940051-5-0,한효주,"2010년, 한효주는 사극의 거장 이병훈 PD의 대하 사극 《동이》에서 타이틀롤 동이 역을 맡아 천민의 딸로 태어나 왕의 어머니로 성장한 여인 동이의 파란만장한 일대기를 연기했다. 극 초반에 대사 처리와 호흡이 사극과 어울리지 않는다는 연기에 대한 지적은 후반부로 갈수록 호평으로 바뀌었고, 60부 사극의 원톱 주연으로서의 존재감을 드러내며, 다양한 캐릭터 연기의 가능성을 입증했다. 이 작품은 20% 후반대의 높은 시청률을 기록하며, 제47회 백상예술대상 TV부문 여자최우수연기상과 제4회 코리아드라마어워즈 여자주연상, MBC 연기대상에서 여자인기상과 ‘역전의 여왕’의 김남주와 공동 대상을 수상하며 생애 첫 대상을 수상하는 쾌거를 이뤘다.",한효주 주연으로 출연한 60부작 사극 드라마 이름은?,"{'text': ['동이'], 'answer_start': [34]}"
6538576-2-0,쌀_생산조정제,"그러나 농식품부는 당시 콩 재배 면적이 늘어 가격이 하락한 것이 아니라 콩 저율관세할당량(TRQ)을 늘린 것이 문제였다고 반박했다. 또 쌀 재고량 관리비보다 쌀 생산조정제에 드는 비용이 더 적다는 입장이다. 농식품부에 따르면 1㏊당 300만원을 지급해 2017년에 3만㏊, 2018년에 6만㏊의 벼 재배면적을 감축하면 총 45만7200톤의 쌀 생산을 줄일 수 있다. 이렇게 되면 45만7200톤의 쌀을 시장격리할 때 소요되는 비용 3759억원이 절감된다. 또 쌀값 안정으로 쌀변동직불금 지급액이 2700억원 줄어들 것으로 분석된다. 또 1만톤당 연간 약 36억원이 소요되는 쌀 재고관리비용도 줄일 수 있다. 즉 쌀 생산조정제 도입으로 2년간 총 2700억원의 예산이 소요되지만 이로 인한 비용절감 효과는 8100억원에 이른다. 약 5400억원 가량을 줄일 수 있는 셈이다.",농식품부에서 1만톤당 연간 소모되는 쌀 재고관리비용은 얼마인가?,"{'text': ['약 36억원'], 'answer_start': [308]}"
5876894-1-2,조선_정종,"왜구의 침입이 고려 제30대 왕 충정왕 2년(1350, 공민왕의 조카)부터 본격화 되기 시작하였다. 특히 고려 우왕 때에 이르면 14년간 378회(기간평균, 14년간 14일 간격)를 침입할 정도로 절정에 달하였다. 무엇보다도 해안가에서는 왜구의 침입이 극심하여 심지어 강화도가 약탈당하고 도읍지 개경까지 위협을 받을 정도였으며 이때 정종의 조부 환조대왕이 개경에 이주하게 되었는데 때마침 양광도(楊廣道)에 왜구가 침입하여 개경을 위협하여 판군기감사 겸 서강병마사로 임명되어 나아가 왜적을 물리쳤다. 왜구는 단순한 해적 정도의 수준이 아니라, 배후에 유력한 영주가 있어 그들에 의해 움직였다. 그 대표적인 영주가 대마도의 영주였다. 일본정부(무로마치 막부 정권)에게 왜구 통제를 요구하였으나 진전이 없어 강경하게 대처하여 홍산대첩(1376년, 최영), 진포대첩(1380년, 최무선), 황산대첩(1380년, 이성계), 관음포대첩(1383년, 정지), 대마도 1차정벌(1389년, 박위) 등의 전쟁을 거치고 비로소 소멸되어갔다.",최영장군이 지휘한 전쟁은?,"{'text': ['홍산대첩'], 'answer_start': [403]}"
6524165-2-1,엽록체,"그럼에도 불구하고 엽록체는 시아노박테리아(남조균)와 유사한 특징을 가지고 있다. 엽록체는 미토콘드리아와 같이 에너지 대사에 관련된 자체적인 DNA와 2중막(외막, 내막)구조를 가지고 있으며 내막은 구불구불 주름이 잡혀있다. 엽록체의 내막은 광합성에 관련된 단백질들로 구성되어 있는데 시아노박테리아의 세포막 또한 같은 역할을 한다. 엽록체는 태양으로부터 오는 빛에너지를 광합성과정을 통하여 ATP, NADP에 저장한다. 이와 같은 공통점 때문에 미토콘드리아가 호기성세균에서 유래된 것과 같이 엽록체 또한 시아노박테리아의 (진핵)세포내 공생으로 유래되었다고 보고 있다. 원생생물 중(heterokonts, Euglenozoa, Cercozoa) 엽록체의 막이 3-4겹으로 이루어진 무리들이 있는데, 이들은 진핵생물이 다른 진핵생물 안으로 들어가 2차 세포내 공생을 한 것으로 보인다. 2차 세포내 공생을 한 원생생물들이 또 다른 진핵생물 안에서 공생할 경우 3차 세포내공생이 이루어질 것이라고 보고 있다.",엽록체가 태양으로부터 오는 빛에너지를 광합성과정을 통해 저장하는 곳은?,"{'text': ['ATP, NADP'], 'answer_start': [217]}"
6490598-0-0,남경필,"경남여객과 경인일보 사주였던 아버지 남평우 의원의 사망으로 1998년 치러진 보궐선거(15대 국회)에서 33세에 당선되었고 이 때문에 ""금수저""로 불렸다. 이후 제16대, 17대, 18대, 19대 5선 의원으로 활동했다. 한나라당 쇄신파로서 당내 개혁세력의 중심인 미래연대와 수요모임 대표를 지냈다. 제17대 국회에서 북핵문제, 북한주민인권문제를 제기해 2004년과 2007년 NGO모니터단 국정감사 우수의원으로 선정된 바 있다. 한나라당 대변인, 원내수석부대표, 경기도당위원장, 최고위원, 인재영입위원장 등을 지냈고 국회에서 보건복지위원회, 정무위원회, 문화관광위원회 등을 거치고 외교통상통일위원장을 역임했다. 2011년 외통위원장 당시 한미FTA비준안이 처리됐다. 특히 제18대 총선을 앞두고 ‘형님공천’논란이 있었던 이상득 국회부의장의 불출마를 공개 요구하는 등 비주류 개혁파 입장을 고수했다. 19대 국회에서는 새누리당 경제민주화실천모임(경실모) 대표, 국회 국가모델연구모임 대표, 국회 동북아역사왜곡대책특별위원장 등을 맡았다.",남경필 의원이 처음 당선됐을 때는 몇 살인가?,"{'text': ['33세'], 'answer_start': [58]}"
6547328-1-0,아사미_유마,"2013년 1월 복통으로 병원을 방문하던 중 난소암으로 의심되는 종양을 발견했고, 경계성종양 3단계 판정을 받고 2월 25일 난소와 자궁을 제거하는 수술을 받아 불임이 되었다. 종양은 위와 직장에도 일부가 퍼졌으나, 전이된 장기를 모두 제거하지 않고 항암치료를 통한 방법으로 치료했다. 병세에서 회복한 이후에 인생을 다시 시작한다는 의미를 가진 단어 ""Re Start""를 내세워 자신의 전기와 암 투병생활을 담은 자서전 《Re Start ~언제라도 자신을 믿어~》를 발간하고, 이듬해 두번째 싱글인 〈Re Start ~내일로~〉를 발표했다. 투병 기간 동안 암에 대한 편견을 가진 사람들이 많다는 것을 깨닫고 강연 활동을 해오고있으며, 암 질환을 알리는 활동을 하는 비영리단체에서 기획한 자선공연에도 참여하며 일본의 젊은층에게 암을 계몽시키는데에 앞장서고 있다.",2013년 1월 아사미 유마가 복통으로 병원 방문 후 알게된 병명은?,"{'text': ['난소암'], 'answer_start': [25]}"
6566751-3-0,팔체질의학,"8체질의학에서 치료법은 체질을 구분하는 장부간의 생리적인 적불균형이 병리적인 과불균형으로 된 것을 다시 적불균형으로 복귀시키는 것이다. 그러므로 8체질의 치료는 대증치료가 아닌 원인치료인 것이며, 병리에서 말한대로 같은 병이라도 각 체질별로 그 원인이 다르므로 치료법 역시 달라야 하며 같은 체질 안에서도 병증에 따라 치료법이 다르고 보통 염증, 궤양, 세균성, 바이러스성, 경화, 종양의 치료가 다 달라 일반적인 치료 개념과는 전혀 다른 개념의 세계가 되는 것이다. 그러나 약물로는 8체질 병리의 복잡성에 대응할 방법이 없어 전혀 새로운 침법으로 개발한 것이다. 8체질침법은 오수혈에서 장부의 적불균형을 이루는 보사를 도모한다.",8체질의학에서의 치료법은 장부간의 생리적 적불균형이 병리적 과불균형으로 된 것을 무엇으로 복귀시키는 것인가?,"{'text': ['적불균형'], 'answer_start': [58]}"
6608933-10-0,잭_쿰스,"애슬레틱스에서 방출된 직후 나이와 건강 문제로 은퇴를 고려하기도 했지만, 전직 팀 동료들과 코니 맥 감독의 추천으로 잭 쿰스는 1915년 1월 브루클린 로빈스에 입단했다. 4월 30일, 필라델피아 필리스와의 경기에 이적 후 처음으로 선발 등판해, 에파 릭시와 맞대결을 벌여 1점차 완투승을 거두었다. 이후에는 계속 선발로 기용되었다. 1911년 월드 시리즈 이후 처음이었던 크리스티 매슈슨과의 두 차례의 맞대결에서도 모두 승리를 거두었다. 1915년 시즌 29경기(선발 24경기)에 나서 195 ⁄3이닝을 던지며 15승 10패, 2.58의 평균자책점을 기록했다. 지난 2년간의 공백기를 보낸 후 복귀해서 준수한 성적을 냈지만, 그의 몸상태가 완전한 것은 아니었다. 당시 야구 기자 F. C. 레인에 따르면, ""지나친 커브 구사로 인해 쿰스의 팔꿈치 인대가 딱딱하게 굳어져 팔 길이가 줄어들어 있었다""고 한다. 그럼에도 불구하고 계속해서 공을 던진 그는 1916년 시즌에는 27경기(선발 19경기) 159이닝, 13승 8패, 2.66의 평균자책점을 기록하며, 여전히 좋은 투구를 보여주었다.",잭 쿰스가 브루클린 로빈스에 입단한 시기는?,"{'text': ['1915년 1월'], 'answer_start': [71]}"
6470925-1-1,548일_남장_체험,"네드는 남자로서 여자들과 데이트해보기로 하지만 번번이 퇴짜를 맞는다. 겨우 몇몇 여자들에게 접근할 수 있었으나 여자들은 쉽게 넘어오지 않는다. 남자들이 대개 여자의 몸만 노리고 접근했기 때문에 여자들은 방어적인 태도를 취했다. 연애 경험이 많은 여자들일수록 상처도 많이 받았고, 그들은 남자가 좋은 사람임이 증명될 때까지 나쁜 사람으로 인식했다. 남자가 어떤 사람인지 궁금해 하기 보다 자기 얘기를 하는 데에 열중했고 남자에게 많은 것을 기대했다. 남자들은 강하고 마초적인 전통적인 남성상과, 감수성 있고 여자를 이해해주는 신세대 남성상을 동시에 요구받았다. 네드는 여자들의 심정을 이해는 했지만 정작 본인이 의심받으면서 비위를 맞추는 입장이 되니 피곤해 한다.",남자들이 전통적인 남성상과 함께 요구받은 감수성 있고 여자를 이해해주는 남성상은?,"{'text': ['신세대 남성상'], 'answer_start': [293]}"
6596570-3-1,천상의_모후,"가톨릭교회에서는 전통적으로 요한 묵시록 12장 1절의 “태양을 입고 발밑에 달을 두고 머리에 열두 개 별로 된 관을 쓴 여인”이 예수의 어머니인 마리아를 가리키는 것이라고 해석하고 있다. 마리아는 교회의 완벽한 표상이며 또한 전체 교회의 대표자라고 볼 수 있다. 하지만 일부 비(非)가톨릭 학자들은 요한 묵시록에 언급된 이 구절이 마리아를 언급한 것이 아니라, 이스라엘이나 교회를 가리키는 것이라고 보고 있다. 따라서 그들은 마리아를 천상의 모후로 보는 관점에 동의하지 않는다. 그렇지만 가톨릭교회에서는 요한 묵시록 12장에 등장하는 여인을 교회와 이스라엘뿐만 아니라 마리아를 상징적으로 표현한 것이며 더불어 이사야서(7,14; 26,17; 54,1; 66,7 참조)에 언급된 여인과 동일시하고 있기 때문에 요한 묵시록 12장에 기술된 예언의 성취가 바로 마리아라고 단언하고 있다.","일부 비 카톨릭 학자들이 마리아를 언급하는 것이 아니라, 이스라엘이나 교회를 일컷는 것이라 한 구절은?","{'text': ['요한 묵시록 12장 1절'], 'answer_start': [15]}"
6515514-19-1,밀양_지역_고교생의_여중생_집단_성폭행_사건,"A는 2004년 12월 9일 밤 10시쯤 밀양시 부북면에서 집으로 가던 여고생 B양(17)을 자신의 승용차로 납치한 뒤 약 20 km 떨어진 창원시 대산면 인근 비닐하우스에서 4차례에 걸쳐 성폭행하였다. 백씨는 B양이 반항하자 주먹으로 마구 때리고 목을 조르는 등 폭행한 혐의도 받고 있다. 하지만 경찰은 사건 발생 다음날인 10일 백씨를 검거해 놓고도 여중생 집단성폭행 사건의 비난 여론을 의식해 내부적인 보고만 한 채 쉬쉬한 것으로 드러났다. 백씨는 지난 9일 오후 10시쯤 귀가하던 여고생 B양(16)을 “시내까지 태워주겠다”며 승용차로 납치한 뒤 인근 비닐하우스로 끌고 가 성폭행한 혐의다. 백씨는 이 과정에서 여고생을 마구 때려 전치 4주의 상처를 입힌 혐의도 받고 있다. A씨는 경찰의 차적조회로 사건발생 18시간만에 붙잡혔다. 밀양경찰서는 길가던 여고생을 차에 태워 납치한 뒤 성폭행한 혐의(청소년성보호에관한법률위반 등)로 백모씨를 구속했으나 비난 여론을 의식, 사건을 공개하지 않았다. 그러나 언론에 의해 보도되면서 경찰의 축소은폐 왜곡에 대한 비난이 또 이어졌다.",2004년 12월 9일 밀양시 부북면에서 일어난 여고생 성폭행 자건의 용의자는 사건발생 몇  시간만에 붙잡혔는가?,"{'text': ['18시간'], 'answer_start': [401]}"
6523540-1-2,에프스타티오스_타블라리디스,"타블라리디스는 생테티엔과의 계약 만료가 임박함에 따라, 다수 프리미어리그 구단들이 잉글랜드로 그를 도로 데려올 준비를 하고 있다고 보도가 났다. 29세의 그리스인은 아스널에서 3년을 보냈으나, 솔 캠벨이나 마틴 키온에 밀려 1군 자리를 확보하지 못했었다. ""저는 프랑스의 릴과 생테티엔에서 좋은 시간을 보냈으나, 잉글랜드 무대에 재도전 할 의사가 있습니다."" 라고 skysports.com에서 인터뷰하였다. ""저는 보다 우수한 선수에 밀려 아스널에서 많은 기회를 받지 못해 떠났었습니다. 저는 제가 그때보다 좋은 선수라고 생각하며 릴에서 UEFA 챔피언스리그 출전을 경험했습니다. 저는 6월에 계약이 만료될 것이며, 저는 잉글랜드에서 다시 기회를 잡고도 싶습니다. 저는 보다 강하고 경험있는 선수로, 프리미어리그 어느 팀이든지 간에 좋은 활약을 할 수 있을 것이라 느낍니다.""",타블라리디스가 잉글랜드 무대에 재도전할 의사를 나타낸 인터뷰는 어디에서 진행하였는가?,"{'text': ['skysports.com'], 'answer_start': [204]}"
6111392-25-0,변희재,"변희재가 2013년 3월 '친노좌파 김미화 석사 논문 표절 혐의 드러나'라는 기사를 게재함으로써, 개그우먼 김미화는 진행 중이던 CBS 라디오 프로그램에서 하차하기까지 했으나, 2013년 10월 1일 성균관대학교 연구윤리위원회는 ""전체적인 관점에서 표절이 아니다""라고 최종 판정했다. 이에 대해 변희재는 다시 ""만약 김미화의 논문이 표절이 아니라고 주장하려면 문대성의 논문도 표절이 아닌 거다. 포털, 미디어 관련 선행 논문들 죄다 베끼면 이런 논문은 3일이면 쓸 수 있다.""며 ""김미화도 이 수준""이라고 자신의 트위터에 글을 올렸는데, 누리꾼들은 ""변희재씨에게는 표절이든 아니든 표절 시비에 휘말리게 하고 낙인찍는 게 목표였던 것 같다""라는 등의 반응을 보였다.",김미화가 진행중이던 라디오 프로그램은?,"{'text': ['CBS'], 'answer_start': [72]}"
6520220-0-0,아나우악_소요사건,"1832년 1월, 브래드번은 자신의 관할 지역 내에서 멕시코에서 텍사스를 분리하고 싶어 하는 10명의 인물의 목록을 입수했다. 이후 모든 일이 미국의 텍사스 분리를 위한 음모라고 믿게 되었다. 1832년 6월 브래드번 휘하의 군인 두 명이 이주민 여성을 강간한 사건이 발생하자, 성난 정착민들은 피해자를 죽인 이웃을 린치 했다. 그들은 브래드번에게 가해 병사들에게 동일한 형벌을 주기 위하여 인계 요구했으나 이를 거절했다. 이 사건 이후, 정착민은 인디언의 습격으로부터 자신을 지키기 위해 민병대 조직을 만들었다. 멕시코 법률에 민병대는 금지되어 있었으므로, 브래드번은 주동자인 패트릭 잭을 체포했지만, 그 후 살해 협박을 받고 석방을 하게 된다.",아나우악 소요사건 이후 정착민들이 조직한 민병대의 주동자는?,"{'text': ['패트릭 잭'], 'answer_start': [324]}"
6496452-1-2,로이_킴,"2012년 대학 입학 전 Gap year를 이용하여 슈퍼스타K4에 본명 김상우로 참가했던 로이킴은 3차 예선에서 당시 심사위원이었던 이승철, 백지영에게 불합격을 받았지만 또다른 심사위원 이하늘의 슈퍼패스로 슈퍼위크에 진출하게 된다. 슈퍼위크 라이벌 미션에서 정준영과 함께 김광석의 ‘먼지가 되어’를 소화해 큰 인기를 얻었으며, TOP 12 합격 후 매주 생방송 무대에서 다양한 무대와 선곡을 선보였다. 특히 준결승전에서 부른 윤건의 '힐링이 필요해'는《슈퍼스타K 4 생방송 미션곡들 중 유일하게 대한민국 음원 전 차트에서 실시간 1위를 기록하며 로이킴은 슈퍼스타K》사상 최고의 경쟁률인 2,083,447명의 참가신청자를 제치고《슈퍼스타K 4》의 우승자가 되었다.",로이킴의 본명은?,"{'text': ['김상우'], 'answer_start': [40]}"
6490964-0-0,대한민국의_보수정당의_역사,"민주자유당은 1992년 거대 여당을 기반으로 김영삼이 당선했으며 집권초기 금융실명제, 공직자 재산등록, 자방자치제 전면실시 등 개혁적인 정책을 펴 국민의 지지를 받았으나 한보사태 등 경제비리와 차남의 정치개입 등으로 통치에 난맥상을 보였다. 게다가 1997년 말에는 외환위기를 극복하지 못하고 IMF 비상사태를 초래했다. 이에 1997년 대한민국 대통령 선거를 앞두고 신한국당의 대통령 후보가 된 이회창은 김영삼 대통령의 허수아비를 불태울 정도로 김영삼 정부와의 차별화 전략을 보였고, 11월 17일 DJP연합의 부당성과 3김의 정치구도를 지적하며 통합민주당 대통령 후보인 조순과 후보 통합을 하며, 합당 또한 합의에 이른다. 11월 19일 무한히 큰 나라와 모두가 하나되는 나라라는 뜻에서 당명을 ‘한나라당’으로 정하고 당 마크는 세계로 뻗어나가는 큰 한국의 힘과 대통합의 의미를 형상화한 것으로, 파란 바탕색은 자유민주주의를 의미하고, 가운데 흰 부분은 한반도의 웅비한다는 뜻으로 만들어졌다. 11월 21일 전당대회를 거쳐 정식으로 당 통합을 이루게 된다.","1992년대 집권초기 금융실명제, 공직자 재산등록등의 정책으로 국민의 큰 지지를 얻은 당은?","{'text': ['민주자유당'], 'answer_start': [0]}"
